SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charge_group,tenure_group,HighCharge_MonthToMonth,Churn_Probability,Predicted_Churn
0,0,0,0.02816901408450704,1,1,0.7796019900497512,0.031513962612508654,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,4,0,1,0.8308718400558132,1
0,1,1,0.9154929577464789,1,1,0.020895522388059695,0.15470805446572813,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0.012105014825919568,0
0,1,1,1.0,0,0,0.4248756218905473,0.522761366258943,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,3,3,0,0.011978933792762683,0
0,0,0,0.0,0,0,0.07064676616915422,0.0007558273713362566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.47712327722982506,0
0,0,0,0.0,1,1,0.6975124378109452,0.008025617355181168,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4,0,1,0.7788415973743137,1
0,1,1,0.07042253521126761,1,0,0.015920398009950265,0.01159704592660974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14720153421016352,0
0,0,0,0.9154929577464789,1,0,0.010945273631840807,0.14101084698822985,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0.004099313772046676,0
0,1,0,0.5070422535211268,1,0,0.6069651741293532,0.3338333717978306,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,3,2,0,0.10282250435612976,0
0,0,1,0.0,1,1,0.31641791044776113,0.0036060466189706897,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.5107430536050112,1
0,0,0,0.2112676056338028,1,0,0.5412935323383085,0.13564504961920149,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0.5946464059708534,1
0,1,1,0.47887323943661975,1,1,0.5064676616915423,0.2851777059773829,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,3,2,0,0.018772718048002096,0
0,1,0,0.9154929577464789,1,0,0.48407960199004973,0.5021290099238402,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,3,3,0,0.01003160827396179,0
1,1,0,0.9577464788732395,1,0,0.8671641791044776,0.8054638818370644,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,5,3,0,0.06745956289983802,0
0,0,0,0.0,1,0,0.011940298507462671,7.500576967459007e-05,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25003433191375224,0
1,0,0,0.014084507042253521,1,0,0.5223880597014925,0.015699284560350794,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.6806787402477463,1
0,0,0,0.7323943661971831,1,1,0.8825870646766169,0.665439649203785,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,5,3,0,0.2045262611641855,0
0,0,0,0.36619718309859156,1,0,0.31940298507462683,0.1606912070159243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0.10619124159582931,0
1,0,0,0.8873239436619719,1,1,0.9024875621890548,0.8184283406415879,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,5,3,1,0.26160500700517536,0
0,1,0,0.9859154929577465,1,1,0.07661691542288557,0.20575813524117242,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0.0072000829502571586,0
0,1,1,0.7042253521126761,1,1,0.7651741293532338,0.574803831063928,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,4,3,0,0.09503167531825642,0
0,0,0,0.49295774647887325,1,1,0.68955223880597,0.353023309485345,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,4,2,1,0.3813516279591718,0
0,0,0,0.7464788732394366,1,1,0.5139303482587065,0.4459381490883914,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,3,3,0,0.056885806079738546,0
0,1,1,0.7183098591549296,1,1,0.06766169154228854,0.14440918532194785,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0.00885816606986437,0
0,0,0,0.0,1,0,0.3154228855721393,0.003594507269789984,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0.379356427134591,0
0,1,1,0.08450704225352114,1,0,0.3039800995024875,0.03819524578813756,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.40495966317039717,0
0,1,1,0.3802816901408451,1,0,0.8741293532338307,0.3264020309254558,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,5,2,0,0.23716897166317719,0
0,1,0,0.8450704225352113,1,1,0.6124378109452736,0.564966535887376,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,3,3,0,0.11620797893741194,0
0,1,1,1.0,1,0,0.05970149253731341,0.20375028848372953,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0.0041772545271212495,0
0,1,0,0.1267605633802817,1,0,0.01840796019900498,0.019109162243249482,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.07432034800633845,0
0,1,1,0.02816901408450704,1,1,0.5064676616915423,0.024948072928686824,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0.4420214821127172,0
0,1,1,0.619718309859155,1,1,0.35721393034825866,0.26552042464804987,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,2,0,0.029152784293865863,0
0,1,1,0.23943661971830985,1,1,0.06368159203980098,0.05222132471728595,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.03577252386325255,0
1,1,0,0.676056338028169,1,0,0.3139303482587064,0.2745903531040849,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,3,0,0.017924931631438677,0
0,0,0,0.943661971830986,1,0,0.8268656716417909,0.8183648742210939,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,5,3,0,0.08011436951601902,0
1,0,0,0.47887323943661975,1,1,0.9208955223880596,0.4405146549734595,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,5,2,0,0.22928548405566562,0
0,0,0,0.0,0,0,0.06318407960199005,0.00066928225248096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5561009099960692,1
0,1,0,0.8873239436619719,1,1,0.5582089552238805,0.5470516962843296,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,3,3,0,0.01088019754372474,0
0,1,1,1.0,1,0,0.7009950248756219,0.7480440803138704,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,3,0,0.01096287988132059,0
0,0,0,0.5352112676056339,1,0,0.6283582089552239,0.368676436648973,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,4,2,0,0.1551784465610785,0
0,0,0,0.5070422535211268,1,1,0.8139303482587064,0.43754327255942765,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,5,2,1,0.6364261972158212,1
0,1,1,0.7042253521126761,1,1,0.06666666666666665,0.13887029771520887,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0.009825961186061466,0
1,1,1,0.9859154929577465,1,1,0.5437810945273632,0.5909127625201939,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,3,3,0,0.03225354493654318,0
0,1,1,0.9577464788732395,1,1,0.8069651741293532,0.789020309254558,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,4,3,0,0.09428279456530295,0
0,1,1,0.4507042253521127,1,0,0.5621890547263682,0.2809254558042926,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,3,2,0,0.0611929229533441,0
0,0,0,0.0,1,0,0.3711442786069651,0.004240710823909531,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0.4105336124759217,0
0,0,0,0.0,1,1,0.41393034825870645,0.004736902838679898,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0.642428284713187,1
0,0,0,0.26760563380281693,1,1,0.8950248756218905,0.2521232402492499,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,5,1,1,0.355168636404901,0
0,0,0,0.02816901408450704,1,0,0.5587064676616916,0.022732517885991232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.6186434436252115,1
0,0,1,0.28169014084507044,0,0,0.3472636815920398,0.1343641818601431,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,2,1,0,0.04233923219615074,0
0,1,0,1.0,1,0,0.9641791044776119,0.9613027925225018,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,5,3,0,0.039760462258871594,0
0,0,0,0.02816901408450704,1,1,0.708457711442786,0.02557696745903531,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4,0,1,0.7761335012045839,1
0,0,0,0.056338028169014086,1,1,0.454726368159204,0.034537272097853684,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,0,0,0.3675335576816127,0
0,0,1,0.7323943661971831,1,0,0.44378109452736314,0.392418647588276,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,3,3,0,0.010251351608569529,0
0,0,0,0.08450704225352114,1,1,0.7940298507462686,0.0801061620124625,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,4,0,1,0.758518399301156,1
0,1,1,0.5915492957746479,1,0,0.31791044776119404,0.24816524348026772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0.07694274144988222,0
0,0,0,0.0,1,1,0.01641791044776117,0.00012693284098776788,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2487948176591251,0
0,1,1,0.3943661971830986,1,1,0.4174129353233831,0.20947957535195016,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,2,0,0.13578159108750362,0
0,0,0,0.3943661971830986,1,1,0.015422885572139305,0.06385875836602817,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0.0397213999413463,0
0,1,1,0.2112676056338028,1,0,0.010945273631840807,0.029667666743595656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.09371213282000655,0
0,0,0,0.5211267605633804,1,1,0.5099502487562189,0.30076736672051696,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0.32123995621335577,0
0,1,1,0.5070422535211268,1,0,0.015422885572139305,0.07595776598199862,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0.01795362551882064,0
0,0,0,0.16901408450704225,1,1,0.8034825870646766,0.14803831063927997,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,4,1,1,0.6236390523151678,1
0,1,1,0.056338028169014086,1,1,0.717412935323383,0.04796907454419571,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,4,0,1,0.4889015975940512,0
0,1,1,0.647887323943662,1,0,0.010447761194029848,0.10058850680821603,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.006872725560485474,0
0,0,1,0.25352112676056343,1,0,0.025870646766169153,0.05177705977382876,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.018904995684851794,0
0,1,1,0.15492957746478872,1,1,0.39900497512437816,0.08328525271174705,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0.37018444505424464,0
0,1,1,0.943661971830986,1,1,0.9442786069651742,0.904361873990307,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,5,3,0,0.06463216447696066,0
0,1,0,0.8028169014084507,1,1,0.9194029850746269,0.7509635356565889,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,5,3,0,0.16816429323706905,0
0,0,0,0.9154929577464789,1,0,0.07164179104477608,0.1939014539579968,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0.011550955988478604,0
0,0,0,0.4366197183098592,1,1,0.7477611940298508,0.3416224324948073,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,4,2,1,0.2772256430255843,0
0,0,0,0.943661971830986,1,1,0.9845771144278607,0.9251269328409878,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,5,3,0,0.11274225882877226,0
0,1,0,0.07042253521126761,1,0,0.01243781094527363,0.014712670205400416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16386089883718402,0
0,1,1,0.0,1,0,0.009452736318407956,4.6157396722824526e-05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16150501539300538,0
0,0,0,0.4366197183098592,1,0,0.7243781094527363,0.329183014078006,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4,2,1,0.48283158239592194,0
0,1,1,0.14084507042253522,1,0,0.026368159203980085,0.021174705746595895,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.028997684093615406,0
0,1,1,0.9295774647887325,0,0,0.1781094527363184,0.27875028848372946,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3,0,0.007575708371207636,0
1,1,0,0.7746478873239437,1,1,0.5830845771144277,0.49122432494807294,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0.2332818164398128,0
0,0,0,0.11267605633802817,1,0,0.7577114427860697,0.0967516732056312,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,4,0,1,0.7683109559324031,1
0,1,0,0.971830985915493,1,0,0.5756218905472636,0.6052907915993538,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,3,3,0,0.014618252583282115,0
0,1,0,0.8450704225352113,1,0,0.061194029850746234,0.16144703438726057,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0.00728246361283009,0
1,1,0,0.49295774647887325,1,1,0.6552238805970149,0.346503577198246,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,4,2,1,0.578233985604352,1
0,0,0,0.323943661971831,1,1,0.8099502487562189,0.27533464112624045,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,4,1,1,0.6027836975013565,1
0,1,1,0.9859154929577465,1,0,0.014427860696517386,0.1479690745441957,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0.0029138553397379634,0
0,1,1,0.7323943661971831,1,0,0.012935323383084563,0.11413570274636511,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0.009061271758743317,0
0,0,0,0.11267605633802817,1,1,0.2601990049751243,0.0380048465266559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.36349670603783213,0
1,0,0,0.0,1,0,0.2562189054726368,0.002907915993537964,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.4591186472999494,0
0,1,1,0.07042253521126761,1,1,0.3686567164179104,0.03524694207246712,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0.2997683293358064,0
0,0,1,0.014084507042253521,1,1,0.013432835820895522,0.0019674590353104086,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2604056360189463,0
1,1,0,0.49295774647887325,1,1,0.6666666666666666,0.35932956381260095,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,4,2,1,0.49535602116199196,0
0,0,1,0.0,1,0,0.01791044776119402,0.0001442418647588273,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.16052040018786734,0
0,0,0,0.46478873239436624,1,0,0.014427860696517386,0.07579044541887839,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0.05989840515393306,0
0,0,0,0.46478873239436624,1,0,0.020895522388059695,0.07551350103854143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.059324585639386224,0
0,1,1,0.3098591549295775,1,1,0.07313432835820893,0.05722940226171244,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.031241750256404233,0
1,0,0,0.19718309859154928,1,1,0.7288557213930348,0.15941610893145627,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4,1,1,0.7291792610639574,1
0,1,1,0.647887323943662,1,1,0.7746268656716417,0.50457535195015,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,4,2,0,0.1388031701652277,0
1,1,0,0.8450704225352113,1,1,0.7557213930348259,0.6781271636279713,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,4,3,1,0.1417089412233719,0
1,0,0,0.0,1,1,0.6646766169154228,0.007644818832217863,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0.8183135811465928,1
0,0,0,0.8732394366197184,1,0,0.06965174129353235,0.17776367412877914,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0.007011664041365973,0
0,0,0,0.02816901408450704,1,1,0.5507462686567164,0.024659589199169166,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0.622221419576962,1
0,1,1,0.295774647887324,1,0,0.5646766169154228,0.1794541887837526,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0.2364160421063425,0
0,1,1,0.33802816901408456,1,0,0.07213930348258707,0.0705977382875606,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0.017485124559344874,0
0,0,0,0.7746478873239437,1,1,0.572139303482587,0.4922513270251557,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,3,3,0,0.044079039280402924,0
0,1,0,0.0,0,0,0.16666666666666663,0.0018693745672744054,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.6197147435579734,1
0,0,0,0.014084507042253521,1,1,0.572636815920398,0.01638010616201246,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0.7092601600896938,1
0,0,0,0.02816901408450704,1,1,0.8666666666666666,0.03513154858066005,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,5,0,1,0.7351788167880215,1
0,1,1,1.0,1,0,0.48258706467661694,0.5471382414031849,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,3,3,0,0.004969023550048109,0
0,0,0,0.16901408450704225,0,1,0.056218905472636804,0.032540964689591514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.4890291406509019,0
0,1,1,0.47887323943661975,1,1,0.7109452736318408,0.36312024001846294,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,4,2,0,0.16881528250175987,0
1,0,0,0.619718309859155,1,1,0.7527363184079602,0.48251211631663976,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,2,1,0.5345201082141078,1
0,1,0,0.0,1,0,0.5681592039800994,0.0065255019616893605,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0.5561726838599182,1
0,1,1,0.6619718309859155,1,1,0.8656716417910447,0.57450957765982,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,5,2,1,0.30412899620824363,0
0,1,1,0.323943661971831,1,0,0.014427860696517386,0.05005192707131318,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.01778467360086311,0
1,0,0,0.943661971830986,1,1,0.772636815920398,0.7482575582737133,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,4,3,1,0.37262103268698754,0
0,0,0,0.07042253521126761,1,1,0.6194029850746269,0.05126355873528734,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0.6281114288794762,1
0,1,1,1.0,1,0,0.9572139303482586,0.932581352411724,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,5,3,0,0.030951088568483647,0
0,0,0,0.26760563380281693,0,0,0.06616915422885569,0.0562139395338103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.29788273395629583,0
0,1,0,0.323943661971831,1,0,0.014925373134328346,0.05358296792060928,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.02182759180299618,0
0,0,0,0.4507042253521127,1,1,0.8134328358208955,0.38100623124855754,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,4,2,1,0.6105637246058688,1
0,1,0,0.1267605633802817,1,1,0.517910447761194,0.08301407800600047,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.6544318174365509,1
0,0,0,0.6338028169014085,1,0,0.7741293532338308,0.5055042695591968,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,2,1,0.4200203199535872,0
0,1,1,1.0,0,0,0.26865671641791045,0.3601430879298408,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,2,3,0,0.0051605733011651925,0
1,0,0,0.0,0,0,0.06766169154228854,0.0007212093237941378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5313784534554128,1
0,0,0,0.04225352112676056,1,1,0.7179104477611941,0.03898569120701593,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,4,0,1,0.6392127901043296,1
0,0,0,0.014084507042253521,1,0,0.5149253731343283,0.015491576275098087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5408899528981215,1
1,1,0,0.2112676056338028,1,1,0.5577114427860697,0.13379298407569815,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,0,0.49096092825708276,0
1,0,0,0.9295774647887325,1,1,0.9736318407960197,0.902498269097623,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,5,3,0,0.07285948432096982,0
0,0,0,0.5211267605633804,1,1,0.5194029850746269,0.2975767366720517,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0.16061590189627492,0
0,1,0,1.0,1,0,0.9572139303482586,0.9642568659127625,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,5,3,0,0.04185327657877906,0
0,1,1,0.08450704225352114,1,0,0.32288557213930347,0.03825871220863144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0.19328675173140458,0
1,1,0,0.7464788732394366,1,1,0.8039800995024875,0.6089199169166859,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,4,3,1,0.4591428265908548,0
0,0,0,0.0,1,0,0.5014925373134329,0.005752365566582045,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.6412901953702119,1
0,0,0,0.323943661971831,1,1,0.37213930348258706,0.15944495730440802,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0.21742283559040784,0
0,1,1,0.49295774647887325,1,0,0.0681592039800995,0.10525617355181169,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0.013220643924947071,0
1,1,0,0.36619718309859156,1,1,0.7691542288557214,0.28749134548811445,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,4,2,1,0.5980641997168679,1
0,1,1,0.47887323943661975,1,0,0.013432835820895522,0.07710016155088854,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0.010282868821308416,0
0,0,0,0.16901408450704225,1,1,0.6228855721393034,0.11422801753981077,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,1,1,0.6153910912629513,1
0,0,0,0.02816901408450704,1,1,0.508457711442786,0.019911147011308562,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,3,0,0,0.5236673653698285,1
0,1,1,0.5492957746478874,1,1,0.07910447761194028,0.12216708977613663,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0.09784739815227396,0
0,0,0,0.7887323943661972,1,1,0.68955223880597,0.5615105008077544,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,4,3,1,0.11218058618739221,0
0,1,1,0.8873239436619719,1,1,0.35422885572139307,0.39015116547426726,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3,0,0.02889774703889595,0
0,0,0,0.23943661971830985,1,1,0.7208955223880598,0.18214285714285716,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,4,1,1,0.6061144107901612,1
0,1,1,0.5211267605633804,1,1,0.6681592039800995,0.3782829448419109,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,4,2,0,0.03666040264012127,0
1,1,1,0.0,1,1,0.5074626865671642,0.0058216016616662826,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.691471654480414,1
0,0,0,0.04225352112676056,1,0,0.5930348258706467,0.03235633510270021,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0.6923216404145935,1
0,0,0,0.0,1,1,0.35522388059701493,0.004056081237018233,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0.30145854515338555,0
0,0,0,0.1267605633802817,1,1,0.536318407960199,0.0894818832217863,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0.5793984087365247,1
0,0,0,0.26760563380281693,1,1,0.7079601990049752,0.21374913454881148,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4,1,1,0.41419274918802057,0
0,1,0,0.9577464788732395,1,1,0.6681592039800995,0.6751211631663974,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,4,3,1,0.18081844012205256,0
1,1,0,0.46478873239436624,1,1,0.7562189054726368,0.36911493191783984,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,4,2,1,0.5752777353148661,1
0,0,1,0.0,1,0,0.2756218905472637,0.003132933302561736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.2982496720361754,0
0,0,0,0.08450704225352114,1,0,0.020895522388059695,0.015208862220170781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.1735386638430404,0
0,0,0,0.08450704225352114,0,0,0.06766169154228854,0.019749596122778674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.41877540124840995,0
0,1,1,0.9859154929577465,1,1,0.7263681592039801,0.7582275559658436,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,4,3,0,0.015983915595938883,0
0,1,0,0.8873239436619719,1,1,0.8034825870646766,0.7335564274174937,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,4,3,0,0.0647193034524424,0
0,1,0,0.3098591549295775,1,0,0.35820895522388063,0.13878952227094393,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,0,0.1951551452094473,0
0,0,0,0.5633802816901409,1,0,0.018905472636815884,0.0904165705054235,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0.010917805723192285,0
0,1,0,0.971830985915493,1,0,0.05970149253731341,0.19678629125317335,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0.0051254128066572265,0
0,1,1,0.7746478873239437,1,1,0.7830845771144279,0.6246711285483498,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,4,3,1,0.1860023675697174,0
0,0,0,0.19718309859154928,1,0,0.6761194029850747,0.1444034156473575,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,1,0.4493298046972497,0
1,1,0,1.0,1,1,0.5492537313432836,0.612762520193861,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,3,3,0,0.048651333611196494,0
1,0,0,0.11267605633802817,1,1,0.6582089552238807,0.08235633510270021,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,4,0,1,0.7269776062579167,1
0,0,0,0.16901408450704225,1,1,0.5164179104477612,0.10534848834525734,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0.5892747747560976,1
0,1,0,0.46478873239436624,1,0,0.06417910447761191,0.08786060466189707,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0.105123865784004,0
0,0,0,0.0,1,0,0.010447761194029848,5.769674590353109e-05,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19051924365106798,0
0,0,0,0.295774647887324,1,0,0.020398009950248763,0.051736672051696284,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.04192201542128726,0
